,NAME,ADDRESS,CITY,COUNTY,LON,LAT,geometry
108016,孩儿巷98号民居,孩儿巷98号,杭州市,下城区,120.166908,30.261795,POINT (120.166908 30.261795)
108017,古艮山门,环城北路与建国北路交叉处,杭州市,下城区,120.178314,30.27523,POINT (120.178314 30.27523)
108018,彩虹舞,凤起路,杭州市,下城区,120.15773,30.262897,POINT (120.15773 30.262897)
108021,岳飞亭,打铁关路52号,杭州市,下城区,120.176323,30.281412,POINT (120.176323 30.281412)
108022,帅铁关,文晖路107号旁,杭州市,下城区,120.176376,30.281801,POINT (120.176376 30.281801)
108029,万寿亭,延安路591号,杭州市,下城区,120.161507,30.269861,POINT (120.161507 30.269861)
108031,安吉路35号别墅建筑,安吉路35号,杭州市,下城区,120.157516,30.266411,POINT (120.157516 30.266411)
108032,安吉路37号别墅建筑,安吉路37号,杭州市,下城区,120.157555,30.266211,POINT (120.157555 30.266211)
108035,天书楼,龙井路1号杭州西湖风景名胜区内,杭州市,下城区,120.157776,30.258911,POINT (120.157776 30.258911)
108045,惜别白公,龙井路1号杭州西湖风景名胜区内,杭州市,下城区,120.156662,30.260057,POINT (120.156662 30.260057)
108047,浙江省高等法院及杭县地方法院旧址,庆春路258号,杭州市,下城区,120.16349,30.258848,POINT (120.16349 30.258848)
108048,梅王阁,永丰巷15号,杭州市,下城区,120.168579,30.259907,POINT (120.168579 30.259907)
108050,张同泰名医国药馆,中山北路99号,杭州市,下城区,120.16909,30.260391,POINT (120.16909 30.260391)
108051,杭州市工农业生产建设展览馆旧址,延安路489号,杭州市,下城区,120.16317,30.265532,POINT (120.16317 30.265532)
108052,嵩呼华祝,体育场路343-3附近,杭州市,下城区,120.16082,30.270184,POINT (120.16082 30.270184)
108057,陆游诗词碑廊,观巷附近,杭州市,下城区,120.168022,30.261902,POINT (120.168022 30.261902)
108059,古庆春门,环城东路128附近,杭州市,下城区,120.187752,30.258198,POINT (120.187752 30.258198)
108066,钱王井,延安路489附近,杭州市,下城区,120.163368,30.265587,POINT (120.163368 30.265587)
108068,忠顺贻庥,龙井路1号杭州西湖风景名胜区内,杭州市,上城区,120.157555,30.242674,POINT (120.157555 30.242674)
108079,九星里建筑群,九星里,杭州市,上城区,120.162949,30.257269,POINT (120.162949 30.257269)
108083,湖边邨建筑群,长生路57号,杭州市,上城区,120.1614,30.256786,POINT (120.1614 30.256786)
108085,功德坊,龙井路1号杭州西湖风景名胜区内,杭州市,上城区,120.156891,30.243044,POINT (120.156891 30.243044)
108394,古打铁关,打铁关路52号,杭州市,下城区,120.177391,30.281574,POINT (120.177391 30.281574)
108398,梁宅,双眼井巷2号,杭州市,下城区,120.178268,30.262913,POINT (120.178268 30.262913)
108401,杭州西湖观荷区,环城西路附近,杭州市,下城区,120.157074,30.258423,POINT (120.157074 30.258423)
108402,庆馀亭,观巷40附近,杭州市,下城区,120.171875,30.258278,POINT (120.171875 30.258278)
108404,圣塘景区,环城西路,杭州市,下城区,120.157326,30.259304,POINT (120.157326 30.259304)
108405,五洋亭,庆春路附近,杭州市,下城区,120.179657,30.258183,POINT (120.179657 30.258183)
108406,马寅初旧居,庆春路210号,杭州市,下城区,120.166,30.258919,POINT (120.166 30.258919)
108409,竹竿巷小区,孩儿巷31-37号,杭州市,下城区,120.16674,30.259115,POINT (120.16674 30.259115)
108410,锦雲厅,西健康路147-2号附近,杭州市,下城区,120.173103,30.26742,POINT (120.173103 30.26742)
108411,锦韵悠长,体育场路187附近,杭州市,下城区,120.172859,30.269489,POINT (120.172859 30.269489)
108412,东河亭,体育场路93-4号,杭州市,下城区,120.179558,30.269478,POINT (120.179558 30.269478)
108417,湖光山色共1楼,圣塘景区1号,杭州市,下城区,120.157318,30.258123,POINT (120.157318 30.258123)
108421,常乐亭,建国北路114附近,杭州市,下城区,120.181755,30.262384,POINT (120.181755 30.262384)
108424,映月桥,环城北路附近,杭州市,下城区,120.174179,30.275578,POINT (120.174179 30.275578)
108425,定慧寺,甘长路30附近,杭州市,下城区,120.180481,30.333317,POINT (120.180481 30.333317)
108426,聚星亭,西文街附近,杭州市,下城区,120.18103,30.314657,POINT (120.18103 30.314657)
108428,跳跳泉,湖滨景区内,杭州市,下城区,120.157806,30.259209,POINT (120.157806 30.259209)
108430,王马阁,横燕子弄8附近,杭州市,下城区,120.177383,30.261763,POINT (120.177383 30.261763)
108432,半道春红,潮王路170-182号附近,杭州市,下城区,120.155617,30.287436,POINT (120.155617 30.287436)
108439,白公(送别白居易群雕),圣塘景区附近,杭州市,下城区,120.156693,30.259991,POINT (120.156693 30.259991)
108443,古清泰门,环城东路14附近,杭州市,上城区,120.184814,30.247139,POINT (120.184814 30.247139)
108447,解放路209号,解放路169号附近,杭州市,上城区,120.169609,30.250399,POINT (120.169609 30.250399)
108448,建国南路129号建筑,建国南路129号,杭州市,上城区,120.176521,30.240238,POINT (120.176521 30.240238)
108451,学士坊别墅建筑,学士路4附近,杭州市,上城区,120.167,30.25596,POINT (120.167 30.25596)
108461,学士路3号民居建筑,学士路3号,杭州市,上城区,120.167229,30.255899,POINT (120.167229 30.255899)
108470,杭州绸业会馆,直大方伯90附近,杭州市,上城区,120.17836,30.254787,POINT (120.17836 30.254787)
108472,中山中路168-4170号建筑,中山中路170号,杭州市,上城区,120.170883,30.24411,POINT (120.170883 30.24411)
108474,五柳巷历史街区,河坊街52附近,杭州市,上城区,120.176079,30.240412,POINT (120.176079 30.240412)
108475,碑林,,杭州市,上城区,120.163254,30.231585,POINT (120.163254 30.231585)
108476,碧云天,丁衙巷附近,杭州市,上城区,120.166061,30.233965,POINT (120.166061 30.233965)
108477,为寿者相,丁衙巷附近,杭州市,上城区,120.166328,30.2337,POINT (120.166328 30.2337)
108478,五云深处,丁衙巷附近,杭州市,上城区,120.166435,30.233629,POINT (120.166435 30.233629)
108479,月波池,太庙巷,杭州市,上城区,120.166397,30.233479,POINT (120.166397 30.233479)
108480,宋樟,粮道山,杭州市,上城区,120.167328,30.23802,POINT (120.167328 30.23802)
108481,云松亭,四宜亭,杭州市,上城区,120.162285,30.231962,POINT (120.162285 30.231962)
108482,云之居,四宜亭,杭州市,上城区,120.162727,30.232027,POINT (120.162727 30.232027)
108483,忠魂,四宜亭,杭州市,上城区,120.162994,30.231909,POINT (120.162994 30.231909)
108484,四维里建筑群,城头巷70号,杭州市,上城区,120.177124,30.245005,POINT (120.177124 30.245005)
108486,第一山,丁衙巷附近,杭州市,上城区,120.167183,30.233852,POINT (120.167183 30.233852)
108487,归云洞,丁衙巷附近,杭州市,上城区,120.166588,30.233841,POINT (120.166588 30.233841)
108488,涌泉,四牌楼附近,杭州市,上城区,120.165207,30.235073,POINT (120.165207 30.235073)
108489,石观音阁,元宝心67,杭州市,上城区,120.166565,30.234585,POINT (120.166565 30.234585)
108490,感花岩,丁衙巷,杭州市,上城区,120.166801,30.234165,POINT (120.166801 30.234165)
108491,永和祥南货店旧址,十五奎巷1-3附近,杭州市,上城区,120.171135,30.237831,POINT (120.171135 30.237831)
108492,白马庙巷,中河南路与上仓桥路交叉口,杭州市,上城区,120.170395,30.231386,POINT (120.170395 30.231386)
108493,叠泉亭,万松岭隧道,杭州市,上城区,120.164879,30.230797,POINT (120.164879 30.230797)
108494,钟翠亭,四宜亭,杭州市,上城区,120.165596,30.231995,POINT (120.165596 30.231995)
108495,望鹤亭,,杭州市,上城区,120.166351,30.232702,POINT (120.166351 30.232702)
108496,白鹿亭,太庙巷附近,杭州市,上城区,120.167252,30.232752,POINT (120.167252 30.232752)
108497,云影亭,太庙巷,杭州市,上城区,120.167274,30.233068,POINT (120.167274 30.233068)
108498,湖山叠翠,丁衙巷附近,杭州市,上城区,120.166023,30.233938,POINT (120.166023 30.233938)
108499,珠石四眼井,大马弄19号,杭州市,上城区,120.167961,30.234125,POINT (120.167961 30.234125)
108500,建国南路147号建筑,建国南路147号,杭州市,上城区,120.176704,30.240561,POINT (120.176704 30.240561)
108501,吴山宝鼎,河坊街266附近,杭州市,上城区,120.165802,30.240097,POINT (120.165802 30.240097)
108502,宋记,中山南路347附近,杭州市,上城区,120.170677,30.23391,POINT (120.170677 30.23391)
108503,三昧庵巷8号建筑,三昧庵巷8,杭州市,上城区,120.177246,30.242294,POINT (120.177246 30.242294)
108504,望仙阁,中山南路十五奎巷口,杭州市,上城区,120.171509,30.23741,POINT (120.171509 30.23741)
108505,临安城遗址,太庙巷10附近,杭州市,上城区,120.169601,30.232782,POINT (120.169601 30.232782)
108506,天方先贤卜合提亚尔墓园,南山路262号,杭州市,上城区,120.158554,30.237717,POINT (120.158554 30.237717)
108507,兰馨书院,抚宁巷40附近,杭州市,上城区,120.173615,30.234472,POINT (120.173615 30.234472)
108508,杏林亭,河坊街115附近,杭州市,上城区,120.170364,30.240265,POINT (120.170364 30.240265)
108509,瑞石亭,丁衙巷附近,杭州市,上城区,120.167961,30.23424,POINT (120.167961 30.23424)
108510,三元坊巷9号建筑,三元坊巷9,杭州市,上城区,120.169296,30.247004,POINT (120.169296 30.247004)
108512,财鼎,粮道山,杭州市,上城区,120.164528,30.237873,POINT (120.164528 30.237873)
108513,金墙门,粮道山43号,杭州市,上城区,120.165977,30.237906,POINT (120.165977 30.237906)
108514,汉唐,凤凰山路大资福庙前106号,杭州市,上城区,120.160324,30.210485,POINT (120.160324 30.210485)
108516,五洲大药房旧址,中山中路90号,杭州市,上城区,120.170937,30.241518,POINT (120.170937 30.241518)
108517,西湖手划船停靠点,龙井路1号杭州西湖风景名胜区内,杭州市,上城区,120.154228,30.239382,POINT (120.154228 30.239382)
108518,夏超旧居,清波桥河下4号柳浪闻莺公园内,杭州市,上城区,120.156326,30.238005,POINT (120.156326 30.238005)
108520,万柳塘,清波桥河下4号柳浪闻莺公园内,杭州市,上城区,120.157074,30.239134,POINT (120.157074 30.239134)
108521,人雕像,清波桥河下4号柳浪闻莺公园内,杭州市,上城区,120.157509,30.24353,POINT (120.157509 30.24353)
108522,棋士铜人,湖滨路湖滨公园一公园内,杭州市,上城区,120.161102,30.24979,POINT (120.161102 30.24979)
108524,蜗牛,南山路61号学士公园内,杭州市,上城区,120.155342,30.234751,POINT (120.155342 30.234751)
108526,林霭漫步,龙井路1号杭州西湖风景名胜区内,杭州市,上城区,120.15789,30.240469,POINT (120.15789 30.240469)
108527,同心石,南山路61号学士公园内,杭州市,上城区,120.155144,30.23402,POINT (120.155144 30.23402)
108528,拱桥,南山路涌金公园内,杭州市,上城区,120.159454,30.247845,POINT (120.159454 30.247845)
108529,青蛙,南山路61号学士公园内,杭州市,上城区,120.155495,30.234863,POINT (120.155495 30.234863)
108531,弥勒佛,河坊街内,杭州市,上城区,120.167084,30.239946,POINT (120.167084 30.239946)
108532,万柳桥,清波桥河下4号柳浪闻莺公园内,杭州市,上城区,120.157005,30.239683,POINT (120.157005 30.239683)
108534,学士桥1、2、3号建筑群,南山路61号学士公园内,杭州市,上城区,120.156029,30.236355,POINT (120.156029 30.236355)
108535,石狮子,彩苑演艺服饰文晖路122-1-文晖路与建国北路交叉口润和紫庭花园旁边的平安银行门口西面,杭州市,上城区,120.158829,30.25712,POINT (120.158829 30.25712)
108536,碧梧小筑,龙井路1号杭州西湖风景名胜区内,杭州市,上城区,120.155823,30.236423,POINT (120.155823 30.236423)
108537,五块碑,南山路147号西湖天地内,杭州市,上城区,120.158867,30.246876,POINT (120.158867 30.246876)
108538,石碑,湖滨路湖滨公园一公园内,杭州市,上城区,120.16185,30.250456,POINT (120.16185 30.250456)
108541,市民林,清波桥河下4号柳浪闻莺公园内,杭州市,上城区,120.157028,30.236637,POINT (120.157028 30.236637)
108542,仁智里1至18号建筑,佑圣观路70-2附近,杭州市,上城区,120.174843,30.241459,POINT (120.174843 30.241459)
108544,玉皇飞云,南面玉皇山路1号,杭州市,上城区,120.154037,30.218367,POINT (120.154037 30.218367)
108545,西湖博物馆展厅(入口),南山路89号西湖博物馆内,杭州市,上城区,120.157524,30.241861,POINT (120.157524 30.241861)
108546,柳浪桥,清波桥河下4号柳浪闻莺公园内,杭州市,上城区,120.155884,30.23872,POINT (120.155884 30.23872)
108547,周嵒旧居,清波桥河下4号柳浪闻莺公园内,杭州市,上城区,120.156326,30.237997,POINT (120.156326 30.237997)
108548,清波河下近代建筑群,南山路61号学士公园内,杭州市,上城区,120.156349,30.237989,POINT (120.156349 30.237989)
108550,钱王祠,柳浪闻莺公园内,杭州市,上城区,120.15802,30.24272,POINT (120.15802 30.24272)
108553,裘子南旧居,枝头巷13号,杭州市,上城区,120.171066,30.252695,POINT (120.171066 30.252695)
108554,浙江省电话局旧址,惠兴路10,杭州市,上城区,120.168579,30.251513,POINT (120.168579 30.251513)
108555,小八千卷楼,直大方伯92号,杭州市,上城区,120.178169,30.255386,POINT (120.178169 30.255386)
108556,中河南段古桥,凤山路50附近,杭州市,上城区,120.173836,30.219658,POINT (120.173836 30.219658)
108558,关公像,河坊街内,杭州市,上城区,120.170135,30.240173,POINT (120.170135 30.240173)
108559,新工亭,秋涛路153附近,杭州市,上城区,120.176628,30.221882,POINT (120.176628 30.221882)
108562,韩屏遗风,复兴南街100号,杭州市,上城区,120.168594,30.212009,POINT (120.168594 30.212009)
108563,玉屏书院二,湖滨景区内,杭州市,上城区,120.157516,30.257915,POINT (120.157516 30.257915)
108570,玉屏书院一,湖滨景区内,杭州市,上城区,120.157478,30.2579,POINT (120.157478 30.2579)
108572,方谷园胡宅,方谷园8号,杭州市,上城区,120.176903,30.251989,POINT (120.176903 30.251989)
108573,和平龙(南山路),龙井路1号杭州西湖风景名胜区内,杭州市,上城区,120.156662,30.240845,POINT (120.156662 30.240845)
108580,钱王祠-御碑亭,钱王祠路11号钱王祠内,杭州市,上城区,120.15744,30.242735,POINT (120.15744 30.242735)
108583,古凤山门,中河南路公交六部桥站,杭州市,上城区,120.16983,30.22788,POINT (120.16983 30.22788)
108584,9059清波门,南山路柳浪闻莺公园附近,杭州市,上城区,120.158157,30.237148,POINT (120.158157 30.237148)
108586,钱镠,南山路89号钱王祠附近,杭州市,上城区,120.157005,30.242611,POINT (120.157005 30.242611)
108588,杭州凤山水城门遗址,中山南路2号11^-12附近,杭州市,上城区,120.169716,30.227184,POINT (120.169716 30.227184)
108596,清晖轩,茶啾弄附近,杭州市,上城区,120.167236,30.237928,POINT (120.167236 30.237928)
108599,临安城遗址(北门),察院前巷32附近,杭州市,上城区,120.169571,30.233194,POINT (120.169571 30.233194)
108601,小井巷,河坊街内,杭州市,上城区,120.168152,30.240005,POINT (120.168152 30.240005)
108604,吴山原小普陀建筑,吴山12号,杭州市,上城区,120.166397,30.237247,POINT (120.166397 30.237247)
108605,柳浪闻莺碑亭,清波桥河下4号柳浪闻莺公园内,杭州市,上城区,120.157692,30.243509,POINT (120.157692 30.243509)
108606,龙宫,太庙巷62号吴山第一峰附近,杭州市,上城区,120.165718,30.231182,POINT (120.165718 30.231182)
108607,吴山大碗茶,大井巷附近,杭州市,上城区,120.169617,30.238159,POINT (120.169617 30.238159)
108608,汪王庙遗址,蔡官巷附近,杭州市,上城区,120.165489,30.232737,POINT (120.165489 30.232737)
108609,浙江公安英烈纪念墙,蔡官巷附近,杭州市,上城区,120.163208,30.231775,POINT (120.163208 30.231775)
108610,中山南路-十五奎巷历史文化街区,中山南路63附近,杭州市,上城区,120.169739,30.228655,POINT (120.169739 30.228655)
108611,东坡亭,长生路15-3附近,杭州市,上城区,120.165413,30.257282,POINT (120.165413 30.257282)
108612,湖山佳话,大井巷州治广场附近,杭州市,上城区,120.1689,30.238304,POINT (120.1689 30.238304)
108613,吴山胜境,太庙巷62号吴山第一峰附近,杭州市,上城区,120.165794,30.231203,POINT (120.165794 30.231203)
108614,海会寺遗址,大井巷附近,杭州市,上城区,120.169609,30.238331,POINT (120.169609 30.238331)
108615,城隍阁(北门),粮道山附近,杭州市,上城区,120.165344,30.236731,POINT (120.165344 30.236731)
108616,宝成寺麻曷葛刺造像,丁衙巷2附近,杭州市,上城区,120.16732,30.234138,POINT (120.16732 30.234138)
108617,景阳观酱菜店,南宋御街87-89附近,杭州市,上城区,120.170776,30.240623,POINT (120.170776 30.240623)
108619,学士桥,南山路61号学士公园内,杭州市,上城区,120.156776,30.236036,POINT (120.156776 30.236036)
108624,吊桥,南山路61号学士公园内,杭州市,上城区,120.154694,30.236286,POINT (120.154694 30.236286)
